competitor_list_price,competitor_markdown_price,competitor_product_id,competitor_product_name,competitor_model,competitor_product_url,competitor_laptop_type,competitor_screen_size,competitor_operating_system,competitor_processor_series,competitor_processor_model,competitor_graphics,competitor_harddrive_capacity,competitor_ram_capacity,competitor_touchscreen,competitor_display_resolution,competitor_optical_drive,competitor_keyboard_backlit,competitor_warranty,seller_name,stock,Block_data,time_stamp
,7625,1509209190,Notebook LG Ultra Slim 14U390-L.BY36P1 LED LCD HD 14`` Quad Core 1.10ghz 4GB 500GB ,,https://www.pontofrio.com.br/notebook-lg-ultra-slim-14u390-lby36p1-led-lcd-hd-14-quad-core-110ghz-4gb-500gb/p/1509209190,,,,,,,,,,,,,,MOBCOMSTORE ,,"Processador|Celeron Quad Core 1.10ghzBarramento|Usb e HDMISistema operacional|Windows 10 HomeUnidade óptica|Não possuiLeitor de cartão|SimTamanho da tela|14Resolução da webcam|3mpxCaracterísticas Gerais|O Notebook mais leve de 14 polegadas O novo notebook Ultra Slim com display de 14 polegadas HD LED LCD tem apenas 1,40Kg e é o mais leve da categoria com Processador Intel Celeron. Desfrute de entretenimento em casa ou em movimento. O notebook tem um design diferenciado e uma textura exclusiva e moderna. Design Exclusivo O novo Ultra Slim tem um design diferenciado e uma textura exclusiva e moderna. Com uma espessura de apenas 19,6 milímetros, você tem mais mobilidade para realizar suas tarefas. Desempenho Fantástica experiência em entretenimento através da reprodução de vídeos em alta resolução com o Processador Intel Celeron Quad Core. Acesse gráficos, textos e edite imagens até 30 mais rápido com memória DDR4. Windows 10 O Windows 10 é familiar e fácil de usar, através da combinação dos pontos fortes do Windows 8 e do Windows 7. Além disso, vem com um navegador totalmente novo, o Microsoft Edge, criado para oferecer uma experiência melhor na Web. Agilidade Transfira arquivos, músicas, vídeos em muito menos tempo através da porta USB 3.0 que oferece uma velocidade até 10x maior comparado à sua versão anterior. Ou transfira arquivos sem fio através da conexão BLUETOOTH 4.2.Cache| - Chipset| - Tipo de tela|SlimCor|BrancoCompatibilidade| - Conectividade|Bluetooth e WifiConexão s/ fio (wireless)|SimMemória RAM|4GBExpansão da memória até|8GBDisco rígido (HD)|500GBPortas USB|SImObservações| - Garantia|3 mesesConteúdo da Embalagem|Notebook LG 14U390; Manual do Usuário; Fonte de AlimentaçãoSoftwares inclusos| - Bateria|Duração Média 	3 HorasBaixar Garantia| - Dicas de Utilização| - Duração aprox. da bateria (h)|3 horasPlaca de vídeo|SimPlaca de som|SimTeclado| - Mouse| - Slot de expansão| - ",2021-04-03 17:21:24
,999999,12927168,Notebook LG Quad Core 4GB 500GB Tela 14” Windows 10 Ultra Slim 14U380-L.BJ36P1,,https://www.pontofrio.com.br/notebook-lg-quad-core-4gb-500gb-tela-14-windows-10-ultra-slim-14u380-l-bj36p1/p/12927168,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Celeron® N4100 Quad Core 1.10 GHz até 2.40 GHzSistema operacional|Windows 10 Home (64 bits)Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|14""Webcam integrada|SimResolução da webcam|HDCaracterísticas Gerais|- Tela TN HD, com resolução de 1366 x 768
- Alto-falantes: 1,5 W x2 (estéreo)
- Bluetooth 4.1Cache|4 MBSintonizador de TV|nãoTipo de tela|LCDCor|BrancoConexão s/ fio (wireless)|802.11 a/b/g/nConexão Bluetooth|SimMemória RAM|4 GB DDR4 2400 MHzDisco rígido (HD)|500 GBPortas USB|1 (3.0), 2 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- ManualConexão HDMI|simRede|10/100Softwares inclusos|- LG Control Center
- LG DnA Center Plu
- LG Security Center
- LG Easy Guide / Troubleshooting Guide
- LG Reader Mode
- LG On Screen Display 3
- Microsoft Office 2016 (30 dias Trial)*
- McAfee Live Safe (90 dias Trial)Bateria|25 WhOutras conexões|RJ45Outras conexões|Fone de ouvidoPlaca de vídeo|Integrada, com tecnologia Intel® UHD Graphics 600Placa de som|Integrada, com HD AudioTeclado|Português-BRMouse|TouchpadTipo de memória|DDR4Observações|*A versão do Office que acompanha o produto é de testes, como uma amostra gratuita do programa. Por isso, ele é limitado, não só em suas funcionalidades mais avançadas, como também em seu período de uso. Após o término do prazo, o cliente deve adquirir um Pacote completo junto a Microsoft ou a uma revenda especializada.",2021-04-03 17:21:24
,5549,13112009,Notebook LG Core i5-8250U 8GB 256GB SSD Tela Full HD 14” Windows 10 Gram 14Z980-G.BH51P1,,https://www.pontofrio.com.br/notebook-lg-core-i5-8250u-8gb-256gb-ssd-tela-full-hd-14-windows-10-gram-14z980-g-bh51p1/p/13112009,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-8250U Quad Core 1.6 GHz com Turbo Max até 3.4 GHzSistema operacional|Windows 10 Home (64 bits)Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|14""Webcam integrada|SimResolução da webcam|HD 720pCaracterísticas Gerais|- Tela LCD IPS Full HD, com resolução de 1920 x 1080
- Alto-falantes: 1.5W x2 (estéreo)
- Formato de Som Surround: HD Audio DTS Headphone: X
- Bluetooth 4.1Cache|6 MBSintonizador de TV|nãoMemória Flash|256 GBTipo de tela|LCDCor|CinzaConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 2400 MHzDisco rígido (HD)|Não se aplicaPortas USB|1 (Tipo-C), 2 (3.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- ManuaisConexão HDMI|simRede|10/100/1000Softwares inclusos|- LG Control Center
- LG Update Center
- LG Easy Guide
- LG Reader Mode
- LG On Screen Display 3
- Microsoft Office 2016 Trial (versão de testes por 30 dias)Bateria|72 WhOutras conexões|Fone de ouvidoPlaca de vídeo|Integrada, com tecnologia Intel® UHD Graphics 620Placa de som|IntegradaTeclado|RetroiluminadoMouse|TouchpadTipo de memória|DDR4",2021-04-03 17:21:24
,23162.03,1502808315,"LG gram in 14"" Touch Screen Notebook Intel Core i7 16GB Memória 512GB SSD -14T90N R.AAS8U1",,https://www.pontofrio.com.br/lg-gram-in-14-quot-touch-screen-notebook-intel-core-i7-16gb-memoria-512gb-ssd-14t90n-raas8u1/p/1502808315,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:24
,2199.9,14499008,"Notebook LG 14U380-L.BJ36P1 Quadcore Tela 14"" 500GB 4GB RAM Windows 10 - Branco",,https://www.pontofrio.com.br/notebook-lg-14u380-lbj36p1-quadcore-tela-14-quot-500gb-4gb-ram-windows-10-branco/p/14499008,,,,,,,,,,,,,,Mania Virtual,,Cor|Branco,2021-04-03 17:21:24
,26615.98,1502808312,"LG Gram 17"" Notebook Intel Core i7 16GB Memória 1.024TB SSD Dark Prata-17Z990 R.AAS9U1",,https://www.pontofrio.com.br/lg-gram-17-quot-notebook-intel-core-i7-16gb-memoria-1024tb-ssd-dark-prata-17z990-raas9u1/p/1502808312,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:25
,18326.51,1502805990,"LG Gram 14"" Notebook Intel Core i5 8GB Memória 256GB SSD Branco-14Z90N U.ARW5U1",,https://www.pontofrio.com.br/lg-gram-14-quot-notebook-intel-core-i5-8gb-memoria-256gb-ssd-branco-14z90n-uarw5u1/p/1502805990,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:25
,18326.51,1502804946,"LG gram 13.3"" Touch Screen Notebook Intel Core i5 8GB Memória 256GB SSD Drive -13Z990 A.AAS5U1",,https://www.pontofrio.com.br/lg-gram-133-quot-touch-screen-notebook-intel-core-i5-8gb-memoria-256gb-ssd-drive-13z990-aaas5u1/p/1502804946,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:25
,27536.1,1502805976,"LG Gram 17"" Notebook Intel Core i7 16GB Memória 1.024TB SSD -17Z90N R.AAS9U1",,https://www.pontofrio.com.br/lg-gram-17-quot-notebook-intel-core-i7-16gb-memoria-1024tb-ssd-17z90n-raas9u1/p/1502805976,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:25
,21117.3,1502808303,"LG gram in 14"" Touch Screen Notebook Intel Core i7 16GB Memória 512GB SSD Drive Dark Prata-14T990 U.AAS8U1",,https://www.pontofrio.com.br/lg-gram-in-14-quot-touch-screen-notebook-intel-core-i7-16gb-memoria-512gb-ssd-drive-dark-prata-14t990-uaas8u1/p/1502808303,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:25
,15549.53,1502808318,"LG gram 14"" Notebook Intel Core i5 8GB Memória 256GB SSD Drive Branco-14Z990 U.AAW5U1",,https://www.pontofrio.com.br/lg-gram-14-quot-notebook-intel-core-i5-8gb-memoria-256gb-ssd-drive-branco-14z990-uaaw5u1/p/1502808318,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:25
,29379.14,1502808316,"LG gram 15.6"" Touch Screen Notebook Intel Core i7 16GB Memória 1.024TB SSD -15Z90N R.AAS9U1",,https://www.pontofrio.com.br/lg-gram-156-quot-touch-screen-notebook-intel-core-i7-16gb-memoria-1024tb-ssd-15z90n-raas9u1/p/1502808316,,,,,,,,,,,,,,VIP SHOP OUTLET,,,2021-04-03 17:21:25
,5499,1504366758,"Notebook LG Gram 14"" Windows 10 Home com Intel Core i5 geração 8 8GB DDR4 SSD 256",,https://www.pontofrio.com.br/notebook-lg-gram-14-quot-windows-10-home-com-intel-core-i5-geracao-8-8gb-ddr4-ssd-256/p/1504366758,,,,,,,,,,,,,,Girafa,,,2021-04-03 17:21:25
,7299,1504366759,"Notebook LG Gram 15,6"" Windows 10 Home com Intel Core i7 8ª geração 8GB DDR4 SSD 256 Titanium",,https://www.pontofrio.com.br/notebook-lg-gram-156-quot-windows-10-home-com-intel-core-i7-8-geracao-8gb-ddr4-ssd-256-titanium/p/1504366759,,,,,,,,,,,,,,Girafa,,,2021-04-03 17:21:25
,252.49,1501819603,Bateria Notebook - Lg C400 - Preta - Ondulada,,https://www.pontofrio.com.br/bateria-notebook-lg-c400-preta-ondulada/p/1501819603,,,,,,,,,,,,,,Olist,,,2021-04-03 17:21:25
,7199,1510756355,"Notebook LG Gram 15Z980-G.BH72P1 Intel Core i7 8GB - SSD 256GB LED 15,6” Full HD Windows 10",,https://www.pontofrio.com.br/notebook-lg-gram-15z980-gbh72p1-intel-core-i7-8gb-ssd-256gb-led-156-full-hd-windows-10/p/1510756355,,,,,,,,,,,,,,MOBCOMSTORE ,,,2021-04-03 17:21:25
,5799,1509986465,Notebook VAIO FE15 Core i5 10ª 8GB 256GB SSD Windows 10 - Prata,,https://www.pontofrio.com.br/notebook-vaio-fe15-core-i5-10-8gb-256gb-ssd-windows-10-prata/p/1509986465,,,,,,,,,,,,,, Vaio Oficial,,"Tipo|NotebookUnidade óptica|Não possuiLeitor biométrico|NãoWebcam integrada|SimResolução da webcam|0.3MP VGACache|6 MB CacheSintonizador de TV|nãoMemória Flash|256 GBTipo de tela|LCD LEDCor|PrataConectividade|	Rede sem fio Intel Dual Band Wireless-AC e Bluetooth 5.0Conexão Bluetooth|SimMemória RAM|8 GBExpansão da memória até|até 16 GBPortas USB| 2x USB 3.1Tensão/Voltagem|BivoltGarantia|12 Meses.Conteúdo da Embalagem|Notebook, Adaptador CA com cabo padrão Inmetro (carregador), Guia Rápido e Certificado de GarantiaConexão HDMI|simRede|10/100/1000Softwares inclusos|NãoBateria| Li-ion Polímero / 3 células / 37Wh / InternaDuração aprox. da bateria (h)| 7 HorasPlaca de vídeo|IntegradaTeclado|Português-Brasil, ABNT2 com teclado numérico, 105 teclas, retroiluminadoMouse|Tipo Touchpad com controle preciso do cursor, com toque múltiplo, 2 botões integrados.Tipo de memória|DDR4Slot de expansão|1x slotBateria removível|Sim",2021-04-03 17:21:26
,4710,15053882,Notebook vjf157f11x-b0511s f15 metal i7-8550u 8gb 1tb 15.6 hd win10 home,,https://www.pontofrio.com.br/notebook-vjf157f11x-b0511s-f15-metal-i7-8550u-8gb-1tb-156-hd-win10-home/p/15053882,,,,,,,,,,,,,12 meses,GTEC DISTRIBUIDORA,,Cor|PRATAGarantia|12 meses,2021-04-03 17:21:26
,4099,55018232,Notebook VAIO Core i5-1035G1 8GB 1TB Tela Full HD 14” Linux FE14 VJFE43F11X-B0421H,,https://www.pontofrio.com.br/notebook-vaio-core-i5-1035g1-8gb-1tb-tela-full-hd-14-linux-fe14-vjfe43f11x-b0421h/p/55018232,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-1035G1 Quad Core 1.00 GHz com Turbo Max até 3.60 GHzSistema operacional|Linux Debian 10Unidade óptica|Não possuiLeitor de cartão|SDLeitor biométrico|NãoTamanho da tela|14""Webcam integrada|SimResolução da webcam|0.3 MP (VGA)Características Gerais|- Tela LED TN Full HD Widescreen Antirreflexo, com resolução de 1920 x 1080
- Conector combo para fone de ouvido / microfone
- Microfone e alto-falantes estéreo embutidos
- Slots de armazenamento: 1X Slot M.2
- Bluetooth 5.0Cache|6 MBChipset|Intel®Tipo de tela|LCD LEDCor|CinzaConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 2400 MHz (4 GB onboard + 4 GB módulo)Expansão da memória até|32 GB (1x slot DDR4)Disco rígido (HD)|1 TB 2,5""Portas USB|1 (2.0), 2 (3.0), 1 (Tipo-C)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- Guia rápido
- Certificado de garantiaConexão HDMI|simRede|10/100/1000Softwares inclusos|- MS Office 365 30 dias
- Antivírus 30 diasBateria|3 células 37 WhDuração aprox. da bateria (h)|até 7 horas*Outras conexões|RJ45Placa de vídeo|Integrada, Intel® UHD GraphicsPlaca de som|Integrada, com áudio de alta definição (HD Áudio)Teclado|Português-BR ABNT2, com suporte a derramamento de líquidosMouse|Touchpad, com controle preciso do cursorTipo de memória|DDR4Observações|*A bateria poderá, dependendo das configurações de uso, proporcionar o tempo de utilização informado acima, sem a necessidade de plugar o notebook na tomada mais próxima.",2021-04-03 17:21:26
,4149,1510068961,Notebook VAIO FE15 Core i3 10ª Windows 10 Home - Chumbo,,https://www.pontofrio.com.br/notebook-vaio-fe15-core-i3-10-windows-10-home-chumbo/p/1510068961,,,,,,,,,,,,,, Vaio Oficial,,"Tipo|NotebookUnidade óptica|Não possuiWebcam integrada|SimResolução da webcam|1.0 MP VGASintonizador de TV|nãoTipo de tela|LCD LEDCor|ChumboConexão Bluetooth|SimMemória RAM|4GBExpansão da memória até|32GBPortas USB|1 Conexão USB 2.0, 2 Conexão USB 3.0, 1 Conexão USB 3.1 (tipo C)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|Notebook, Adaptador CA com cabo padrão Inmetro (carregador), Guia Rápido e Certificado de GarantiaConexão HDMI|simRede|10/100/1000Softwares inclusos|NãoBateria|Li-ion Polímero / 3 células / 37Wh/ InternaDuração aprox. da bateria (h)| 7 HorasPlaca de vídeo|IntegradaTeclado|Português - Brasil, ABNT2 com teclado numérico, 105 teclasMouse|Tipo Touchpad com controle preciso do cursor, com toque múltiplo, 2 botões integrados.Tipo de memória|DDR4Slot de expansão|1x slotBateria removível|Sim",2021-04-03 17:21:26
,5299,1507321626,Notebook VAIO FE14 i5 10ª 1TB HD 8GB Windows 10 Chumbo,,https://www.pontofrio.com.br/notebook-vaio-fe14-i5-10-1tb-hd-8gb-windows-10-chumbo/p/1507321626,,,,,,,,,,,,,, Vaio Oficial,,Tipo|NotebookUnidade óptica|Não possuiLeitor de cartão|SDLeitor biométrico|NãoWebcam integrada|SimResolução da webcam|0.3MP VGA.Características Gerais|VAIO / VAIO / VAIOSintonizador de TV|nãoTipo de tela|LCD LEDCor|ChumboConectividade|Rede sem fio Intel Dual Band Wireless-AC e Bluetooth 5.,2021-04-03 17:21:26
,6583.5,1504438413,Notebook Vaio 3341149 Vjfe42f11x-b0321h Fe14 I5-10210u 256gb 8gb 14 Fhd Win10 Home,,https://www.pontofrio.com.br/notebook-vaio-3341149-vjfe42f11x-b0321h-fe14-i5-10210u-256gb-8gb-14-fhd-win10-home/p/1504438413,,,,,,,,,,,,,,TY Informatica,,,2021-04-03 17:21:26
,7149.67,1511920297,Notebook Vaio 3341015 VJFE52F11X-B0811H FE15 I7-10510U 8GB SSD 15 LED FHD WIN10H,,https://www.pontofrio.com.br/notebook-vaio-3341015-vjfe52f11x-b0811h-fe15-i7-10510u-8gb-ssd-15-led-fhd-win10h/p/1511920297,,,,,,,,,,,,,,Bits & Bytes,,,2021-04-03 17:21:26
,9200,1506044628,"Notebook Vaio Fit 15S Intel Core I7 7500U Tela 15,6`` 4Gb Hd 1Tb",,https://www.pontofrio.com.br/notebook-vaio-fit-15s-intel-core-i7-7500u-tela-156-4gb-hd-1tb/p/1506044628,,,,,,,,,,,,,,Olist,,,2021-04-03 17:21:26
,4597.99,1511710034,Notebook Vaio FE14 14 Polegadas I5-1035G1 8GB 1TB HDMI Windows Linux	,,https://www.pontofrio.com.br/notebook-vaio-fe14-14-polegadas-i5-1035g1-8gb-1tb-hdmi-windows-linux/p/1511710034,,,,,,,,,,,,,12 Meses,LOI BRASIL,,Garantia|12 Meses,2021-04-03 17:21:26
,7049,1511873588,VAIO® FE14 Core™ i7 10ª Geração Windows 10 Home SSD - Chumbo VAIO,,https://www.pontofrio.com.br/vaio-fe14-core-i7-10-geracao-windows-10-home-ssd-chumbo-vaio/p/1511873588,,,,,,,,,,,,,, Vaio Oficial,,,2021-04-03 17:21:26
,6699.9,1502869974,VAIO® FE15 Core? i7 Windows 10 Home 256GB SSD - Chumbo,,https://www.pontofrio.com.br/vaio-fe15-core-i7-windows-10-home-256gb-ssd-chumbo/p/1502869974,,,,,,,,,,,,,,Onofre Agora,,,2021-04-03 17:21:26
,3599,1502853505,VAIO® FE15 Core i3 Windows 10 Home 1TB - Chumbo,,https://www.pontofrio.com.br/vaio-fe15-core-i3-windows-10-home-1tb-chumbo/p/1502853505,,,,,,,,,,12 meses / Vaio,,,, Vaio Oficial,,Características Gerais|12 meses / Vaio,2021-04-03 17:21:26
,7299.99,1508691307,"Notebook Vaio FE14 Intel Core i7, 8GB, 1TB, Tela 14"", Full HD, e Windows 10 Home",,https://www.pontofrio.com.br/notebook-vaio-fe14-intel-core-i7-8gb-1tb-tela-14-quot-full-hd-e-windows-10-home/p/1508691307,,,,,,,,,,,,,,Super Sexy,,,2021-04-03 17:21:27
,5356.49,13676878,Notebook Vaio Vjc141f11x-B0311l C14 I7-6200U 1Tb 8Gb 14 Led Win10 Home,,https://www.pontofrio.com.br/notebook-vaio-vjc141f11x-b0311l-c14-i7-6200u-1tb-8gb-14-led-win10-home/p/13676878,,,,,,,,,,,,,12 meses,Mycompras ,,Garantia|12 meses,2021-04-03 17:21:27
,4349,55004115,Notebook VAIO Core i5-10210U 8GB 256GB SSD Tela Full HD 14” Windows 10 FE14 VJFE42F11X-B0321H,,https://www.pontofrio.com.br/notebook-vaio-core-i5-10210u-8gb-256gb-ssd-tela-full-hd-14-windows-10-fe14-vjfe42f11x-b0321h/p/55004115,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-10210U Quad Core 1.6 GHz com Turbo Max até 4.2 GHzSistema operacional|Windows 10 HomeUnidade óptica|Não possuiLeitor de cartão|SDLeitor biométrico|NãoTamanho da tela|14""Webcam integrada|SimResolução da webcam|VGACaracterísticas Gerais|- Tela LED Full HD Widescreen Antirreflexiva, com resolução de 1920 x 1080
- Áudio: Microfone e alto-falantes estéreo embutidos
- Conector combo para fone de ouvido / microfoneCache|6 MBMemória Flash|256 GBTipo de tela|LCD LEDCor|CinzaConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4Expansão da memória até|16 GBDisco rígido (HD)|Não se aplicaPortas USB|2 (3.1), 1 (Tipo-C), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- Guia rápido
- Certificado de garantiaConexão HDMI|simRede|10/100/1000Bateria|3 células 37 WhOutras conexões|RJ45Placa de vídeo|Integrada, com tecnologia Intel® UHD GraphicsPlaca de som|IntegradaTeclado|Português-BR, ABNT2 com suporte a derramamento de líquidosMouse|Touchpad, com toque múltiplo e 2 botõesTipo de memória|DDR4",2021-04-03 17:21:27
,4319,55005382,Notebook Vaio Core i7-10510U 8GB 1TB Tela 14’’ Linux FE14 VJFE42F11X-B0651H,,https://www.pontofrio.com.br/notebook-vaio-core-i7-10510u-8gb-1tb-tela-14-linux-fe14-vjfe42f11x-b0651h/p/55005382,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® CoreTM i7-10510U (1.80 GHz, 8 MB Cache, Quad Core), com Intel® Turbo Boost até 4.9 GHzSistema operacional|LinuxUnidade óptica|Não possuiLeitor de cartão|SDLeitor biométrico|NãoTamanho da tela|LCD 14’’, Widescreen, Antirreflexiva com resolução 1920 x 1080 Full HD, com tecnologia LEDWebcam integrada|SimResolução da webcam|Câmera Frontal 0.3MP VGACaracterísticas Gerais|Mobilidade sem limites
Mais fino (apenas 19,8 mm de espessura). Mais leve, o VAIO FE14 possui apenas 1,55 kg, Wi-Fi 802.11 ac dual-band (mais confiável e 3 vezes mais rápido do que o 802.11n).

Teclado Tilt com resistência a água
Com a tela aberta, o VAIO forma um ângulo de inclinação natural com a mesa, reduzindo o estresse na palma da mão e no pulso durante a digitação.

Autonomia para um dia todo de trabalho
Um notebook tão bonito e potente como o VAIO FE14 merece nada menos do que uma bateria que dure o dia todo, então, de modo a alcançar sua notável autonomia de até 7 horas, nós projetamos uma bateria especial de polímero de lítio 37Wh de alta capacidade.Cache|8 MBTipo de tela|LCDCor|ChumboConexão s/ fio (wireless)|802.11acMemória RAM|8GB DDR4Expansão da memória até|1x slot DDR4, com suporte de até 16GBDisco rígido (HD)|HDD 2.5” 1TB 5400RPMPortas USB|2x USB 3.1 (Geração 1 Tipo A, com suporte a carregamento), 1x USB 3.1 (Geração 1 Tipo C), 1x USB 2.0, 1x HDMI, 1x (Áudio para microfone + Áudio para fone de ouvido), 1x RJ45 LAN Gigabit, 1x DCIN (alimentação do produto)Observações|Dimensões: 324 x 221 x 19,8 mm (Largura x Profundidade x Altura)
Peso Líquido: 1,55 KgGarantia|O prazo de garantia é de 12 meses, conforme detalhado no certificado.Conteúdo da Embalagem|Notebook, Adaptador CA com cabo padrão Inmetro (carregador), Guia Rápido e Certificado de GarantiaBateria|Li-ion Polímero / 3 células / 37Wh / Interna Duração aprox. da bateria (h)|Autonomia de até 7 horas*Placa de vídeo|Processamento de vídeo integrado Intel® UHD Graphics. Suporte Microsoft® DirectX® 12 e OpenGL 4.5Placa de som|Processamento de vídeo integrado Intel® UHD Graphics. Suporte Microsoft® DirectX® 12 e OpenGL 4.5Teclado|Português-Brasil, ABNT2 com suporte a derramamento de líquidosMouse|Tipo Touchpad com controle preciso do cursor, com toque múltiplo, 2 botões integradosTipo de memória|DDR4Slot de expansão|1x slot DDR4, com suporte de até 16GB",2021-04-03 17:21:27
,4199,55004117,Notebook VAIO Core i5-10210U 8GB 1TB Tela 15.6” Windows 10 FE15 VJFE52F11X-B0111H,,https://www.pontofrio.com.br/notebook-vaio-core-i5-10210u-8gb-1tb-tela-15-6-windows-10-fe15-vjfe52f11x-b0111h/p/55004117,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-10210U Quad Core 1.6 GHz com Turbo Max até 4.2 GHzSistema operacional|Windows 10 HomeUnidade óptica|Não possuiLeitor de cartão|SDLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|1.0 MPCaracterísticas Gerais|- Tela LED HD Widescreen Antirreflexiva, com resolução de 1366 x 720
- Áudio: Microfone e alto-falantes estéreo embutidos
- Conector combo para fone de ouvido / microfoneCache|6 MBTipo de tela|LCD LEDCor|CinzaConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4Expansão da memória até|16 GBDisco rígido (HD)|1 TB 5400 RPMPortas USB|2 (3.1), 1 (Tipo-C), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Carregador
- Guia rápido
- Certificado de garantiaConexão HDMI|simRede|10/100/1000Bateria|3 células 41 WhOutras conexões|RJ45Placa de vídeo|Integrada, com tecnologia Intel® UHD GraphicsPlaca de som|IntegradaTeclado|Português-BR, ABNT2, com teclado numéricoMouse|Touchpad, com toque múltiplo e 2 botõesTipo de memória|DDR4",2021-04-03 17:21:27
,3819,55005381,Notebook Vaio Core i5-10210U 8GB 1TB Tela 14’’ Linux FE14 VJFE42F11X-B0451H,,https://www.pontofrio.com.br/notebook-vaio-core-i5-10210u-8gb-1tb-tela-14-linux-fe14-vjfe42f11x-b0451h/p/55005381,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|ntel® CoreTM i5-10210U (1.60 GHz, 6 MB Cache, Quad Core), com Intel® Turbo Boost até 4.2 GHzSistema operacional|LinuxUnidade óptica|Não possuiLeitor de cartão|SDLeitor biométrico|NãoTamanho da tela|LCD 14’’, Widescreen, Antirreflexiva com resolução 1920 x 1080 Full HD, com tecnologia LEDWebcam integrada|SimResolução da webcam|Câmera Frontal 0.3MP VGACaracterísticas Gerais|- Mais fino (apenas 19,8 mm de espessura). Mais leve, o VAIO FE14 possui apenas 1,55 kg, Wi-Fi 802.11 ac dual-band (mais confiável e 3 vezes mais rápido do que o 802.11n).
- Ergonomia para digitar com linhas delicadas e um teclado silencioso
- Com a tela aberta, o VAIO forma um ângulo de inclinação natural com a mesa, reduzindo o estresse na palma da mão e no pulso durante a digitação.
- Expansão: suporta SSD NVMe M.2 até 2TBCache|6 MB Sintonizador de TV|nãoTipo de tela|LCDCor|ChumboConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8GB DDR4Expansão da memória até|1x slot DDR4, com suporte de até 16GBDisco rígido (HD)|1 TB 5400 RPMPortas USB|2x USB 3.1 (Geração 1 Tipo A, com suporte a carregamento), 1x USB 3.1 (Geração 1 Tipo C), 1x USB 2.0, 1x HDMI, 1x (Áudio para microfone + Áudio para fone de ouvido), 1x RJ45 LAN Gigabit, 1x DCIN (alimentação do produto)Garantia|O prazo de garantia é de 12 meses, conforme detalhado no certificado.Conteúdo da Embalagem|Notebook, Adaptador CA com cabo padrão Inmetro (carregador), Guia Rápido e Certificado de GarantiaBateria|Li-ion Polímero / 3 células / 37Wh / Interna Duração aprox. da bateria (h)|Autonomia de até 7 horasPlaca de vídeo|Processamento de vídeo integrado Intel® UHD Graphics. Suporte Microsoft® DirectX® 12 e OpenGL 4.5.Placa de som|Microfone e alto-falantes estéreo embutidos Teclado|Português-Brasil, ABNT2 com suporte a derramamento de líquidosMouse|Tipo Touchpad com controle preciso do cursor, com toque múltiplo, 2 botões integradosTipo de memória|DDR4Slot de expansão|1x slot DDR4, com suporte de até 16GBObservações|Dimensões: 324 x 221 x 19,8 mm (Largura x Profundidade x Altura)
Peso Líquido: 1,55 Kg",2021-04-03 17:21:27
